epoch,rank,dev_idx,id,label,logit0,logit1,p_dep,pred,correct,margin,ce_loss,actual_lens,v_path,a_path,l_path,v_len,a_len,v_norm,a_norm,has_nan_inf,has_allzero
48,2,88,839,0,-2.528978,2.566669,0.993914,1,0,5.095647,5.101751,,data/dvlog-dataset/dvlog-dataset/839/839_visual.npy,data/dvlog-dataset/dvlog-dataset/839/839_acoustic.npy,data/dvlog-dataset/dvlog-dataset/839/839_visual.npy,614,614,254.699823,94408.544273,False,False
48,3,60,618,0,-2.500369,2.573722,0.993782,1,0,5.074092,5.080329,,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,data/dvlog-dataset/dvlog-dataset/618/618_acoustic.npy,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,1102,1102,320.649341,127473.367793,False,False
48,4,70,690,0,-2.477116,2.522451,0.993304,1,0,4.999567,5.006285,,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,data/dvlog-dataset/dvlog-dataset/690/690_acoustic.npy,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,701,701,278.668262,100822.280770,False,False
48,5,101,951,0,-2.500252,2.468350,0.993095,1,0,4.968602,4.975531,,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,data/dvlog-dataset/dvlog-dataset/951/951_acoustic.npy,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,367,367,223.409937,70235.764793,False,False
48,6,30,274,1,2.729327,-2.235306,0.006932,0,0,4.964633,4.971589,,data/dvlog-dataset/dvlog-dataset/274/274_visual.npy,data/dvlog-dataset/dvlog-dataset/274/274_acoustic.npy,data/dvlog-dataset/dvlog-dataset/274/274_visual.npy,278,278,193.038856,64046.740978,False,False
48,7,97,925,0,-2.433055,2.529729,0.993055,1,0,4.962784,4.969753,,data/dvlog-dataset/dvlog-dataset/925/925_visual.npy,data/dvlog-dataset/dvlog-dataset/925/925_acoustic.npy,data/dvlog-dataset/dvlog-dataset/925/925_visual.npy,323,322,202.662281,66578.044371,False,False
48,8,79,771,0,-2.420191,2.536604,0.993014,1,0,4.956796,4.963807,,data/dvlog-dataset/dvlog-dataset/771/771_visual.npy,data/dvlog-dataset/dvlog-dataset/771/771_acoustic.npy,data/dvlog-dataset/dvlog-dataset/771/771_visual.npy,447,447,177.628826,77916.349494,False,False
48,9,92,873,0,-2.460282,2.488612,0.992959,1,0,4.948895,4.955961,,data/dvlog-dataset/dvlog-dataset/873/873_visual.npy,data/dvlog-dataset/dvlog-dataset/873/873_acoustic.npy,data/dvlog-dataset/dvlog-dataset/873/873_visual.npy,302,302,202.662281,65744.021251,False,False
48,10,44,436,1,2.602612,-2.341256,0.007077,0,0,4.943868,4.950970,,data/dvlog-dataset/dvlog-dataset/436/436_visual.npy,data/dvlog-dataset/dvlog-dataset/436/436_acoustic.npy,data/dvlog-dataset/dvlog-dataset/436/436_visual.npy,484,484,245.731561,83238.284810,False,False
49,1,44,436,1,2.637451,-2.371744,0.006632,0,0,5.009195,5.015849,,data/dvlog-dataset/dvlog-dataset/436/436_visual.npy,data/dvlog-dataset/dvlog-dataset/436/436_acoustic.npy,data/dvlog-dataset/dvlog-dataset/436/436_visual.npy,484,484,245.731561,83238.284810,False,False
49,2,20,215,1,2.571218,-2.404665,0.006855,0,0,4.975883,4.982761,,data/dvlog-dataset/dvlog-dataset/215/215_visual.npy,data/dvlog-dataset/dvlog-dataset/215/215_acoustic.npy,data/dvlog-dataset/dvlog-dataset/215/215_visual.npy,388,388,228.823076,73656.757300,False,False
49,3,30,274,1,2.715908,-2.241037,0.006985,0,0,4.956944,4.963954,,data/dvlog-dataset/dvlog-dataset/274/274_visual.npy,data/dvlog-dataset/dvlog-dataset/274/274_acoustic.npy,data/dvlog-dataset/dvlog-dataset/274/274_visual.npy,278,278,193.038856,64046.740978,False,False
49,4,25,249,1,2.669978,-2.257922,0.007190,0,0,4.927900,4.935116,,data/dvlog-dataset/dvlog-dataset/249/249_visual.npy,data/dvlog-dataset/dvlog-dataset/249/249_acoustic.npy,data/dvlog-dataset/dvlog-dataset/249/249_visual.npy,594,594,222.189109,92047.728553,False,False
49,5,18,201,1,2.666573,-2.257590,0.007216,0,0,4.924163,4.931406,,data/dvlog-dataset/dvlog-dataset/201/201_visual.npy,data/dvlog-dataset/dvlog-dataset/201/201_acoustic.npy,data/dvlog-dataset/dvlog-dataset/201/201_visual.npy,942,942,214.401493,113359.459093,False,False
49,6,59,608,0,-2.410813,2.488508,0.992603,1,0,4.899322,4.906745,,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,data/dvlog-dataset/dvlog-dataset/608/608_acoustic.npy,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,976,976,352.567724,121226.919711,False,False
49,7,31,279,1,2.423839,-2.465056,0.007473,0,0,4.888896,4.896397,,data/dvlog-dataset/dvlog-dataset/279/279_visual.npy,data/dvlog-dataset/dvlog-dataset/279/279_acoustic.npy,data/dvlog-dataset/dvlog-dataset/279/279_visual.npy,360,360,220.961535,70545.000598,False,False
49,8,16,177,1,2.559864,-2.326374,0.007493,0,0,4.886238,4.893760,,data/dvlog-dataset/dvlog-dataset/177/177_visual.npy,data/dvlog-dataset/dvlog-dataset/177/177_acoustic.npy,data/dvlog-dataset/dvlog-dataset/177/177_visual.npy,514,514,263.104542,83471.407295,False,False
49,9,32,284,1,2.502663,-2.374440,0.007561,0,0,4.877103,4.884694,,data/dvlog-dataset/dvlog-dataset/284/284_visual.npy,data/dvlog-dataset/dvlog-dataset/284/284_acoustic.npy,data/dvlog-dataset/dvlog-dataset/284/284_visual.npy,287,287,86.486993,65105.085461,False,False
49,10,60,618,0,-2.366646,2.493414,0.992310,1,0,4.860061,4.867781,,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,data/dvlog-dataset/dvlog-dataset/618/618_acoustic.npy,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,1102,1102,320.649341,127473.367793,False,False
50,1,32,284,1,2.546698,-2.417784,0.006933,0,0,4.964482,4.971440,,data/dvlog-dataset/dvlog-dataset/284/284_visual.npy,data/dvlog-dataset/dvlog-dataset/284/284_acoustic.npy,data/dvlog-dataset/dvlog-dataset/284/284_visual.npy,287,287,86.486993,65105.085461,False,False
50,2,20,215,1,2.537267,-2.414699,0.007020,0,0,4.951966,4.959011,,data/dvlog-dataset/dvlog-dataset/215/215_visual.npy,data/dvlog-dataset/dvlog-dataset/215/215_acoustic.npy,data/dvlog-dataset/dvlog-dataset/215/215_visual.npy,388,388,228.823076,73656.757300,False,False
50,3,30,274,1,2.715508,-2.234506,0.007033,0,0,4.950014,4.957072,,data/dvlog-dataset/dvlog-dataset/274/274_visual.npy,data/dvlog-dataset/dvlog-dataset/274/274_acoustic.npy,data/dvlog-dataset/dvlog-dataset/274/274_visual.npy,278,278,193.038856,64046.740978,False,False
50,4,59,608,0,-2.436370,2.478302,0.992715,1,0,4.914672,4.921983,,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,data/dvlog-dataset/dvlog-dataset/608/608_acoustic.npy,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,976,976,352.567724,121226.919711,False,False
50,5,18,201,1,2.655080,-2.252444,0.007337,0,0,4.907523,4.914887,,data/dvlog-dataset/dvlog-dataset/201/201_visual.npy,data/dvlog-dataset/dvlog-dataset/201/201_acoustic.npy,data/dvlog-dataset/dvlog-dataset/201/201_visual.npy,942,942,214.401493,113359.459093,False,False
50,6,60,618,0,-2.398244,2.500311,0.992598,1,0,4.898555,4.905984,,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,data/dvlog-dataset/dvlog-dataset/618/618_acoustic.npy,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,1102,1102,320.649341,127473.367793,False,False
50,7,51,518,1,2.637759,-2.256024,0.007437,0,0,4.893783,4.901248,,data/dvlog-dataset/dvlog-dataset/518/518_visual.npy,data/dvlog-dataset/dvlog-dataset/518/518_acoustic.npy,data/dvlog-dataset/dvlog-dataset/518/518_visual.npy,993,993,367.303689,115845.678712,False,False
50,8,35,317,1,2.669533,-2.183750,0.007742,0,0,4.853284,4.861056,,data/dvlog-dataset/dvlog-dataset/317/317_visual.npy,data/dvlog-dataset/dvlog-dataset/317/317_acoustic.npy,data/dvlog-dataset/dvlog-dataset/317/317_visual.npy,899,899,321.496501,118196.661067,False,False
50,9,70,690,0,-2.414022,2.431812,0.992200,1,0,4.845834,4.853664,,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,data/dvlog-dataset/dvlog-dataset/690/690_acoustic.npy,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,701,701,278.668262,100822.280770,False,False
50,10,88,839,0,-2.386455,2.455361,0.992169,1,0,4.841816,4.849678,,data/dvlog-dataset/dvlog-dataset/839/839_visual.npy,data/dvlog-dataset/dvlog-dataset/839/839_acoustic.npy,data/dvlog-dataset/dvlog-dataset/839/839_visual.npy,614,614,254.699823,94408.544273,False,False
51,1,59,608,0,-2.472069,2.519743,0.993252,1,0,4.991812,4.998582,,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,data/dvlog-dataset/dvlog-dataset/608/608_acoustic.npy,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,976,976,352.567724,121226.919711,False,False
51,2,60,618,0,-2.431480,2.542721,0.993133,1,0,4.974200,4.981091,,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,data/dvlog-dataset/dvlog-dataset/618/618_acoustic.npy,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,1102,1102,320.649341,127473.367793,False,False
51,3,88,839,0,-2.446522,2.508679,0.993003,1,0,4.955201,4.962223,,data/dvlog-dataset/dvlog-dataset/839/839_visual.npy,data/dvlog-dataset/dvlog-dataset/839/839_acoustic.npy,data/dvlog-dataset/dvlog-dataset/839/839_visual.npy,614,614,254.699823,94408.544273,False,False
51,4,101,951,0,-2.486244,2.427280,0.992707,1,0,4.913525,4.920844,,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,data/dvlog-dataset/dvlog-dataset/951/951_acoustic.npy,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,367,367,223.409937,70235.764793,False,False
51,5,85,808,0,-2.492089,2.413750,0.992651,1,0,4.905839,4.913215,,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,data/dvlog-dataset/dvlog-dataset/808/808_acoustic.npy,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,365,365,215.034881,68346.006020,False,False
51,6,70,690,0,-2.432312,2.466260,0.992598,1,0,4.898573,4.906003,,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,data/dvlog-dataset/dvlog-dataset/690/690_acoustic.npy,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,701,701,278.668262,100822.280770,False,False
51,7,57,591,0,-2.392037,2.484307,0.992433,1,0,4.876344,4.883940,,data/dvlog-dataset/dvlog-dataset/591/591_visual.npy,data/dvlog-dataset/dvlog-dataset/591/591_acoustic.npy,data/dvlog-dataset/dvlog-dataset/591/591_visual.npy,675,675,220.345184,96818.602501,False,False
51,8,95,902,0,-2.343789,2.524263,0.992370,1,0,4.868052,4.875710,,data/dvlog-dataset/dvlog-dataset/902/902_visual.npy,data/dvlog-dataset/dvlog-dataset/902/902_acoustic.npy,data/dvlog-dataset/dvlog-dataset/902/902_visual.npy,122,122,43.634848,40877.190686,False,False
51,9,79,771,0,-2.394487,2.463130,0.992291,1,0,4.857618,4.865357,,data/dvlog-dataset/dvlog-dataset/771/771_visual.npy,data/dvlog-dataset/dvlog-dataset/771/771_acoustic.npy,data/dvlog-dataset/dvlog-dataset/771/771_visual.npy,447,447,177.628826,77916.349494,False,False
51,10,97,925,0,-2.407269,2.447359,0.992268,1,0,4.854629,4.862391,,data/dvlog-dataset/dvlog-dataset/925/925_visual.npy,data/dvlog-dataset/dvlog-dataset/925/925_acoustic.npy,data/dvlog-dataset/dvlog-dataset/925/925_visual.npy,323,322,202.662281,66578.044371,False,False
52,1,59,608,0,-2.471124,2.494935,0.993078,1,0,4.966060,4.973006,,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,data/dvlog-dataset/dvlog-dataset/608/608_acoustic.npy,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,976,976,352.567724,121226.919711,False,False
52,2,88,839,0,-2.421185,2.485174,0.992655,1,0,4.906360,4.913732,,data/dvlog-dataset/dvlog-dataset/839/839_visual.npy,data/dvlog-dataset/dvlog-dataset/839/839_acoustic.npy,data/dvlog-dataset/dvlog-dataset/839/839_visual.npy,614,614,254.699823,94408.544273,False,False
52,3,60,618,0,-2.400419,2.499191,0.992606,1,0,4.899610,4.907032,,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,data/dvlog-dataset/dvlog-dataset/618/618_acoustic.npy,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,1102,1102,320.649341,127473.367793,False,False
52,4,95,902,0,-2.385736,2.507051,0.992555,1,0,4.892787,4.900259,,data/dvlog-dataset/dvlog-dataset/902/902_visual.npy,data/dvlog-dataset/dvlog-dataset/902/902_acoustic.npy,data/dvlog-dataset/dvlog-dataset/902/902_visual.npy,122,122,43.634848,40877.190686,False,False
52,5,93,880,0,-2.422808,2.468125,0.992542,1,0,4.890933,4.898419,,data/dvlog-dataset/dvlog-dataset/880/880_visual.npy,data/dvlog-dataset/dvlog-dataset/880/880_acoustic.npy,data/dvlog-dataset/dvlog-dataset/880/880_visual.npy,777,777,295.716080,106696.541660,False,False
52,6,86,811,0,-2.397590,2.477501,0.992423,1,0,4.875091,4.882697,,data/dvlog-dataset/dvlog-dataset/811/811_visual.npy,data/dvlog-dataset/dvlog-dataset/811/811_acoustic.npy,data/dvlog-dataset/dvlog-dataset/811/811_visual.npy,752,752,0.000000,103621.440094,False,True
52,7,101,951,0,-2.472023,2.398361,0.992388,1,0,4.870384,4.878026,,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,data/dvlog-dataset/dvlog-dataset/951/951_acoustic.npy,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,367,367,223.409937,70235.764793,False,False
52,8,58,600,0,-2.432195,2.430177,0.992327,1,0,4.862373,4.870075,,data/dvlog-dataset/dvlog-dataset/600/600_visual.npy,data/dvlog-dataset/dvlog-dataset/600/600_acoustic.npy,data/dvlog-dataset/dvlog-dataset/600/600_visual.npy,1220,1220,376.446543,133426.665453,False,False
52,9,57,591,0,-2.397941,2.462674,0.992314,1,0,4.860615,4.868330,,data/dvlog-dataset/dvlog-dataset/591/591_visual.npy,data/dvlog-dataset/dvlog-dataset/591/591_acoustic.npy,data/dvlog-dataset/dvlog-dataset/591/591_visual.npy,675,675,220.345184,96818.602501,False,False
52,10,70,690,0,-2.408109,2.439929,0.992217,1,0,4.848039,4.855852,,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,data/dvlog-dataset/dvlog-dataset/690/690_acoustic.npy,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,701,701,278.668262,100822.280770,False,False
53,1,18,201,1,2.718765,-2.270561,0.006764,0,0,4.989326,4.996114,,data/dvlog-dataset/dvlog-dataset/201/201_visual.npy,data/dvlog-dataset/dvlog-dataset/201/201_acoustic.npy,data/dvlog-dataset/dvlog-dataset/201/201_visual.npy,942,942,214.401493,113359.459093,False,False
53,2,88,839,0,-2.407517,2.482437,0.992534,1,0,4.889954,4.897447,,data/dvlog-dataset/dvlog-dataset/839/839_visual.npy,data/dvlog-dataset/dvlog-dataset/839/839_acoustic.npy,data/dvlog-dataset/dvlog-dataset/839/839_visual.npy,614,614,254.699823,94408.544273,False,False
53,3,60,618,0,-2.386674,2.503020,0.992532,1,0,4.889694,4.897190,,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,data/dvlog-dataset/dvlog-dataset/618/618_acoustic.npy,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,1102,1102,320.649341,127473.367793,False,False
53,4,16,177,1,2.506588,-2.353198,0.007693,0,0,4.859786,4.867508,,data/dvlog-dataset/dvlog-dataset/177/177_visual.npy,data/dvlog-dataset/dvlog-dataset/177/177_acoustic.npy,data/dvlog-dataset/dvlog-dataset/177/177_visual.npy,514,514,263.104542,83471.407295,False,False
53,5,59,608,0,-2.408471,2.442672,0.992241,1,0,4.851143,4.858932,,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,data/dvlog-dataset/dvlog-dataset/608/608_acoustic.npy,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,976,976,352.567724,121226.919711,False,False
53,6,86,811,0,-2.374876,2.472351,0.992211,1,0,4.847228,4.855047,,data/dvlog-dataset/dvlog-dataset/811/811_visual.npy,data/dvlog-dataset/dvlog-dataset/811/811_acoustic.npy,data/dvlog-dataset/dvlog-dataset/811/811_visual.npy,752,752,0.000000,103621.440094,False,True
53,7,70,690,0,-2.404923,2.436685,0.992167,1,0,4.841609,4.849472,,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,data/dvlog-dataset/dvlog-dataset/690/690_acoustic.npy,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,701,701,278.668262,100822.280770,False,False
53,8,85,808,0,-2.458284,2.364972,0.992024,1,0,4.823256,4.831264,,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,data/dvlog-dataset/dvlog-dataset/808/808_acoustic.npy,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,365,365,215.034881,68346.006020,False,False
53,9,84,799,0,-2.354665,2.466679,0.992008,1,0,4.821344,4.829368,,data/dvlog-dataset/dvlog-dataset/799/799_visual.npy,data/dvlog-dataset/dvlog-dataset/799/799_acoustic.npy,data/dvlog-dataset/dvlog-dataset/799/799_visual.npy,912,912,0.000000,115227.936352,False,True
53,10,101,951,0,-2.446866,2.371487,0.991985,1,0,4.818353,4.826401,,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,data/dvlog-dataset/dvlog-dataset/951/951_acoustic.npy,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,367,367,223.409937,70235.764793,False,False
54,1,60,618,0,-2.486225,2.569686,0.993669,1,0,5.055911,5.062263,,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,data/dvlog-dataset/dvlog-dataset/618/618_acoustic.npy,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,1102,1102,320.649341,127473.367793,False,False
54,2,51,518,1,2.676435,-2.343499,0.006562,0,0,5.019935,5.026518,,data/dvlog-dataset/dvlog-dataset/518/518_visual.npy,data/dvlog-dataset/dvlog-dataset/518/518_acoustic.npy,data/dvlog-dataset/dvlog-dataset/518/518_visual.npy,993,993,367.303689,115845.678712,False,False
54,3,70,690,0,-2.481079,2.515595,0.993285,1,0,4.996674,5.003412,,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,data/dvlog-dataset/dvlog-dataset/690/690_acoustic.npy,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,701,701,278.668262,100822.280770,False,False
54,4,35,317,1,2.661880,-2.315927,0.006842,0,0,4.977807,4.984672,,data/dvlog-dataset/dvlog-dataset/317/317_visual.npy,data/dvlog-dataset/dvlog-dataset/317/317_acoustic.npy,data/dvlog-dataset/dvlog-dataset/317/317_visual.npy,899,899,321.496501,118196.661067,False,False
54,5,17,192,1,2.692559,-2.275615,0.006908,0,0,4.968173,4.975105,,data/dvlog-dataset/dvlog-dataset/192/192_visual.npy,data/dvlog-dataset/dvlog-dataset/192/192_acoustic.npy,data/dvlog-dataset/dvlog-dataset/192/192_visual.npy,346,346,98.954535,72382.205567,False,False
54,6,25,249,1,2.649170,-2.317218,0.006920,0,0,4.966387,4.973331,,data/dvlog-dataset/dvlog-dataset/249/249_visual.npy,data/dvlog-dataset/dvlog-dataset/249/249_acoustic.npy,data/dvlog-dataset/dvlog-dataset/249/249_visual.npy,594,594,222.189109,92047.728553,False,False
54,7,85,808,0,-2.524198,2.437268,0.993046,1,0,4.961466,4.968444,,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,data/dvlog-dataset/dvlog-dataset/808/808_acoustic.npy,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,365,365,215.034881,68346.006020,False,False
54,8,86,811,0,-2.432697,2.528103,0.993041,1,0,4.960800,4.967783,,data/dvlog-dataset/dvlog-dataset/811/811_visual.npy,data/dvlog-dataset/dvlog-dataset/811/811_acoustic.npy,data/dvlog-dataset/dvlog-dataset/811/811_visual.npy,752,752,0.000000,103621.440094,False,True
54,9,101,951,0,-2.533451,2.423589,0.993015,1,0,4.957039,4.964048,,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,data/dvlog-dataset/dvlog-dataset/951/951_acoustic.npy,data/dvlog-dataset/dvlog-dataset/951/951_visual.npy,367,367,223.409937,70235.764793,False,False
54,10,13,157,1,2.714489,-2.236458,0.007027,0,0,4.950947,4.957999,,data/dvlog-dataset/dvlog-dataset/157/157_visual.npy,data/dvlog-dataset/dvlog-dataset/157/157_acoustic.npy,data/dvlog-dataset/dvlog-dataset/157/157_visual.npy,1663,1663,215.350876,151470.344823,False,False
55,1,88,839,0,-2.458485,2.471763,0.992827,1,0,4.930247,4.937446,,data/dvlog-dataset/dvlog-dataset/839/839_visual.npy,data/dvlog-dataset/dvlog-dataset/839/839_acoustic.npy,data/dvlog-dataset/dvlog-dataset/839/839_visual.npy,614,614,254.699823,94408.544273,False,False
55,2,51,518,1,2.644080,-2.262762,0.007342,0,0,4.906842,4.914211,,data/dvlog-dataset/dvlog-dataset/518/518_visual.npy,data/dvlog-dataset/dvlog-dataset/518/518_acoustic.npy,data/dvlog-dataset/dvlog-dataset/518/518_visual.npy,993,993,367.303689,115845.678712,False,False
55,3,17,192,1,2.629800,-2.268542,0.007404,0,0,4.898342,4.905773,,data/dvlog-dataset/dvlog-dataset/192/192_visual.npy,data/dvlog-dataset/dvlog-dataset/192/192_acoustic.npy,data/dvlog-dataset/dvlog-dataset/192/192_visual.npy,346,346,98.954535,72382.205567,False,False
55,4,20,215,1,2.461846,-2.427569,0.007470,0,0,4.889415,4.896913,,data/dvlog-dataset/dvlog-dataset/215/215_visual.npy,data/dvlog-dataset/dvlog-dataset/215/215_acoustic.npy,data/dvlog-dataset/dvlog-dataset/215/215_visual.npy,388,388,228.823076,73656.757300,False,False
55,5,60,618,0,-2.401281,2.481482,0.992481,1,0,4.882764,4.890311,,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,data/dvlog-dataset/dvlog-dataset/618/618_acoustic.npy,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,1102,1102,320.649341,127473.367793,False,False
55,6,35,317,1,2.643882,-2.234899,0.007549,0,0,4.878780,4.886358,,data/dvlog-dataset/dvlog-dataset/317/317_visual.npy,data/dvlog-dataset/dvlog-dataset/317/317_acoustic.npy,data/dvlog-dataset/dvlog-dataset/317/317_visual.npy,899,899,321.496501,118196.661067,False,False
55,7,32,284,1,2.528497,-2.327110,0.007724,0,0,4.855607,4.863361,,data/dvlog-dataset/dvlog-dataset/284/284_visual.npy,data/dvlog-dataset/dvlog-dataset/284/284_acoustic.npy,data/dvlog-dataset/dvlog-dataset/284/284_visual.npy,287,287,86.486993,65105.085461,False,False
55,8,86,811,0,-2.375158,2.476735,0.992247,1,0,4.851893,4.859676,,data/dvlog-dataset/dvlog-dataset/811/811_visual.npy,data/dvlog-dataset/dvlog-dataset/811/811_acoustic.npy,data/dvlog-dataset/dvlog-dataset/811/811_visual.npy,752,752,0.000000,103621.440094,False,True
55,9,18,201,1,2.614629,-2.235620,0.007766,0,0,4.850248,4.858044,,data/dvlog-dataset/dvlog-dataset/201/201_visual.npy,data/dvlog-dataset/dvlog-dataset/201/201_acoustic.npy,data/dvlog-dataset/dvlog-dataset/201/201_visual.npy,942,942,214.401493,113359.459093,False,False
55,10,25,249,1,2.618191,-2.229814,0.007783,0,0,4.848005,4.855819,,data/dvlog-dataset/dvlog-dataset/249/249_visual.npy,data/dvlog-dataset/dvlog-dataset/249/249_acoustic.npy,data/dvlog-dataset/dvlog-dataset/249/249_visual.npy,594,594,222.189109,92047.728553,False,False
56,1,88,839,0,-2.415462,2.471671,0.992513,1,0,4.887132,4.894647,,data/dvlog-dataset/dvlog-dataset/839/839_visual.npy,data/dvlog-dataset/dvlog-dataset/839/839_acoustic.npy,data/dvlog-dataset/dvlog-dataset/839/839_visual.npy,614,614,254.699823,94408.544273,False,False
56,2,95,902,0,-2.362876,2.500152,0.992332,1,0,4.863028,4.870725,,data/dvlog-dataset/dvlog-dataset/902/902_visual.npy,data/dvlog-dataset/dvlog-dataset/902/902_acoustic.npy,data/dvlog-dataset/dvlog-dataset/902/902_visual.npy,122,122,43.634848,40877.190686,False,False
56,3,60,618,0,-2.384064,2.463159,0.992211,1,0,4.847223,4.855043,,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,data/dvlog-dataset/dvlog-dataset/618/618_acoustic.npy,data/dvlog-dataset/dvlog-dataset/618/618_visual.npy,1102,1102,320.649341,127473.367793,False,False
56,4,59,608,0,-2.409144,2.433183,0.992173,1,0,4.842327,4.850185,,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,data/dvlog-dataset/dvlog-dataset/608/608_acoustic.npy,data/dvlog-dataset/dvlog-dataset/608/608_visual.npy,976,976,352.567724,121226.919711,False,False
56,5,86,811,0,-2.360433,2.470336,0.992083,1,0,4.830769,4.838717,,data/dvlog-dataset/dvlog-dataset/811/811_visual.npy,data/dvlog-dataset/dvlog-dataset/811/811_acoustic.npy,data/dvlog-dataset/dvlog-dataset/811/811_visual.npy,752,752,0.000000,103621.440094,False,True
56,6,70,690,0,-2.405816,2.423126,0.992068,1,0,4.828941,4.836905,,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,data/dvlog-dataset/dvlog-dataset/690/690_acoustic.npy,data/dvlog-dataset/dvlog-dataset/690/690_visual.npy,701,701,278.668262,100822.280770,False,False
56,7,57,591,0,-2.390853,2.412485,0.991864,1,0,4.803338,4.811506,,data/dvlog-dataset/dvlog-dataset/591/591_visual.npy,data/dvlog-dataset/dvlog-dataset/591/591_acoustic.npy,data/dvlog-dataset/dvlog-dataset/591/591_visual.npy,675,675,220.345184,96818.602501,False,False
56,8,85,808,0,-2.457506,2.345344,0.991860,1,0,4.802851,4.811024,,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,data/dvlog-dataset/dvlog-dataset/808/808_acoustic.npy,data/dvlog-dataset/dvlog-dataset/808/808_visual.npy,365,365,215.034881,68346.006020,False,False
56,9,92,873,0,-2.420216,2.370238,0.991760,1,0,4.790455,4.798729,,data/dvlog-dataset/dvlog-dataset/873/873_visual.npy,data/dvlog-dataset/dvlog-dataset/873/873_acoustic.npy,data/dvlog-dataset/dvlog-dataset/873/873_visual.npy,302,302,202.662281,65744.021251,False,False
56,10,84,799,0,-2.336129,2.450699,0.991730,1,0,4.786828,4.795132,,data/dvlog-dataset/dvlog-dataset/799/799_visual.npy,data/dvlog-dataset/dvlog-dataset/799/799_acoustic.npy,data/dvlog-dataset/dvlog-dataset/799/799_visual.npy,912,912,0.000000,115227.936352,False,True
57,1,20,215,1,2.493361,-2.448498,0.007091,0,0,4.941859,4.948975,,data/dvlog-dataset/dvlog-dataset/215/215_visual.npy,data/dvlog-dataset/dvlog-dataset/215/215_acoustic.npy,data/dvlog-dataset/dvlog-dataset/215/215_visual.npy,388,388,228.823076,73656.757300,False,False
57,2,33,292,1,2.538775,-2.393377,0.007159,0,0,4.932152,4.939337,,data/dvlog-dataset/dvlog-dataset/292/292_visual.npy,data/dvlog-dataset/dvlog-dataset/292/292_acoustic.npy,data/dvlog-dataset/dvlog-dataset/292/292_visual.npy,189,189,0.000000,51458.318642,False,True
